x,phi
1.317500000000000071e+01,2.556321816498207777e+00
1.322500000000000142e+01,2.560175436720841802e+00
1.327500000000000213e+01,2.563928277900855868e+00
1.332499999999999929e+01,2.567580192310973786e+00
1.337500000000000000e+01,2.571131036196814268e+00
1.342500000000000071e+01,2.574580669782547737e+00
1.347500000000000142e+01,2.577928957276398148e+00
1.352500000000000036e+01,2.581175766875989819e+00
1.357500000000000107e+01,2.584320970773533066e+00
1.362500000000000000e+01,2.587364445160858395e+00
1.367500000000000071e+01,2.590306070234287272e+00
1.372500000000000142e+01,2.593145730199349241e+00
1.377500000000000213e+01,2.595883313275342275e+00
1.382499999999999929e+01,2.598518711699728811e+00
1.387500000000000000e+01,2.601051821732380365e+00
1.392500000000000071e+01,2.603482543659660919e+00
1.397500000000000142e+01,2.605810781798350906e+00
1.402500000000000036e+01,2.608036444499414852e+00
1.407500000000000107e+01,2.610159444151609165e+00
1.412500000000000000e+01,2.612179697184930482e+00
1.417500000000000071e+01,2.614097124073904155e+00
1.422500000000000142e+01,2.615911649340717293e+00
1.427500000000000213e+01,2.617623201558187063e+00
1.432500000000000107e+01,2.619231713352573987e+00
1.437500000000000000e+01,2.620737121406234493e+00
1.442500000000000071e+01,2.622139366460111809e+00
1.447500000000000142e+01,2.623438393316070538e+00
1.452500000000000036e+01,2.624634150839066482e+00
1.457500000000000107e+01,2.625726591959163692e+00
1.462500000000000000e+01,2.626715673673382767e+00
1.467500000000000071e+01,2.627601357047397723e+00
1.472500000000000142e+01,2.628383607217066764e+00
1.477500000000000036e+01,2.629062393389802743e+00
1.482500000000000107e+01,2.629637688845790411e+00
1.487500000000000000e+01,2.630109470939032690e+00
1.492500000000000071e+01,2.630477721098245514e+00
1.497500000000000142e+01,2.630742424827587911e+00
1.502500000000000036e+01,2.630903571707232214e+00
1.507500000000000107e+01,2.630961155393773954e+00
1.512500000000000000e+01,2.630915173620484104e+00
1.517500000000000071e+01,2.630765628197393902e+00
1.522500000000000142e+01,2.630512525011227787e+00
1.527500000000000213e+01,2.630155874025169815e+00
1.532500000000000107e+01,2.629695689278471082e+00
1.537500000000000178e+01,2.629131988885898163e+00
1.542500000000000071e+01,2.628464795037020352e+00
1.547500000000000142e+01,2.627694133995333470e+00
1.552500000000000036e+01,2.626820036097229583e+00
1.557499999999999929e+01,2.625842535750799733e+00
1.562500000000000178e+01,2.624761671434483024e+00
1.567500000000000071e+01,2.623577485695547828e+00
1.572499999999999964e+01,2.622290025148403814e+00
1.577500000000000213e+01,2.620899340472813588e+00
1.582500000000000107e+01,2.619405486411851225e+00
1.587500000000000000e+01,2.617808521769760866e+00
1.592500000000000071e+01,2.616108509409645233e+00
