x,y,phi
1.141666666666666607e+01,3.750000000000000000e+00,2.751690947189419756e+00
1.158333333333333393e+01,3.750000000000000000e+00,2.403494430995194442e+00
1.175000000000000000e+01,3.750000000000000000e+00,2.099247807011009659e+00
1.191666666666666785e+01,3.750000000000000000e+00,1.833423714197234489e+00
1.208333333333333215e+01,3.750000000000000000e+00,1.601186620952380624e+00
1.225000000000000000e+01,3.750000000000000000e+00,1.398306725434657949e+00
1.241666666666666785e+01,3.750000000000000000e+00,1.221084511487027457e+00
1.258333333333333215e+01,3.750000000000000000e+00,1.066284645553182031e+00
1.275000000000000000e+01,3.750000000000000000e+00,9.310780627114825236e-01
1.291666666666666607e+01,3.750000000000000000e+00,8.129912322525530977e-01
1.308333333333333215e+01,3.750000000000000000e+00,7.098617177619160890e-01
1.325000000000000000e+01,3.750000000000000000e+00,6.197992556117024598e-01
1.341666666666666607e+01,3.750000000000000000e+00,5.411516712755138903e-01
1.358333333333333393e+01,3.750000000000000000e+00,4.724750364048130868e-01
1.375000000000000000e+01,3.750000000000000000e+00,4.125075429640029934e-01
1.391666666666666607e+01,3.750000000000000000e+00,3.601466350071675926e-01
1.408333333333333393e+01,3.750000000000000000e+00,3.144289949842050680e-01
1.425000000000000000e+01,3.750000000000000000e+00,2.745130310472523316e-01
1.441666666666666785e+01,3.750000000000000000e+00,2.396635552161528182e-01
1.458333333333333215e+01,3.750000000000000000e+00,2.092383803646394591e-01
1.475000000000000000e+01,3.750000000000000000e+00,1.826765975664748909e-01
1.491666666666666785e+01,3.750000000000000000e+00,1.594883245926413950e-01
1.508333333333333215e+01,3.750000000000000000e+00,1.392457423303462005e-01
1.525000000000000000e+01,3.750000000000000000e+00,1.215752583758011457e-01
1.541666666666666607e+01,3.750000000000000000e+00,1.061506570654464771e-01
1.558333333333333215e+01,3.750000000000000000e+00,9.268711263249890253e-02
1.575000000000000000e+01,3.750000000000000000e+00,8.093595741508885499e-02
1.591666666666666607e+01,3.750000000000000000e+00,7.068011060941373214e-02
1.608333333333333570e+01,3.750000000000000000e+00,6.173008472748457709e-02
1.625000000000000000e+01,3.750000000000000000e+00,5.392049730878310104e-02
1.641666666666666430e+01,3.750000000000000000e+00,4.710702450293322019e-02
1.658333333333333570e+01,3.750000000000000000e+00,4.116374103531834222e-02
1.675000000000000000e+01,3.750000000000000000e+00,3.598079808634994242e-02
1.691666666666666430e+01,3.750000000000000000e+00,3.146239669074527706e-02
1.708333333333333215e+01,3.750000000000000000e+00,2.752501954660768052e-02
1.725000000000000000e+01,3.750000000000000000e+00,2.409588899591911734e-02
1.741666666666666785e+01,3.750000000000000000e+00,2.111162277174742641e-02
1.758333333333333215e+01,3.750000000000000000e+00,1.851706295760218585e-02
1.775000000000000000e+01,3.750000000000000000e+00,1.626425664512330671e-02
1.791666666666666430e+01,3.750000000000000000e+00,1.431156949857854965e-02
1.808333333333333570e+01,3.750000000000000000e+00,1.262291600099856199e-02
1.825000000000000000e+01,3.750000000000000000e+00,1.116709214079819601e-02
1.841666666666666430e+01,3.750000000000000000e+00,9.917198297583544944e-03
1.858333333333333570e+01,3.750000000000000000e+00,8.850141671952903646e-03
1.875000000000000000e+01,3.750000000000000000e+00,7.946209093203721735e-03
1.891666666666666430e+01,3.750000000000000000e+00,7.188702295079544939e-03
1.908333333333333570e+01,3.750000000000000000e+00,6.563628971530396233e-03
1.925000000000000000e+01,3.750000000000000000e+00,6.059443871127340696e-03
1.941666666666666430e+01,3.750000000000000000e+00,5.666835156592741653e-03
1.958333333333333215e+01,3.750000000000000000e+00,5.378552094031368615e-03
1.975000000000000000e+01,3.750000000000000000e+00,5.189270871880883630e-03
1.991666666666666785e+01,3.750000000000000000e+00,5.095496098987174066e-03
8.333333333333332871e-02,3.916666666666666519e+00,6.142924153464123016e+00
2.500000000000000000e-01,3.916666666666666519e+00,7.437208819324893305e+00
4.166666666666666297e-01,3.916666666666666519e+00,8.663383507237071512e+00
5.833333333333332593e-01,3.916666666666666519e+00,9.824061506236372310e+00
7.500000000000000000e-01,3.916666666666666519e+00,1.092176718175734784e+01
9.166666666666666297e-01,3.916666666666666519e+00,1.195893369914244531e+01
1.083333333333333481e+00,3.916666666666666519e+00,1.293790109994656135e+01
1.250000000000000000e+00,3.916666666666666519e+00,1.386091474754316977e+01
1.416666666666666519e+00,3.916666666666666519e+00,1.473012414646576218e+01
1.583333333333333259e+00,3.916666666666666519e+00,1.554758212902129166e+01
1.750000000000000000e+00,3.916666666666666519e+00,1.631524439322536679e+01
1.916666666666666519e+00,3.916666666666666519e+00,1.703496936845132481e+01
2.083333333333333481e+00,3.916666666666666519e+00,1.770851837931858341e+01
2.250000000000000000e+00,3.916666666666666519e+00,1.833755607425621292e+01
2.416666666666666963e+00,3.916666666666666519e+00,1.892365108271759055e+01
2.583333333333333037e+00,3.916666666666666519e+00,1.946827686395554480e+01
2.750000000000000000e+00,3.916666666666666519e+00,1.997281271043918238e+01
2.916666666666666519e+00,3.916666666666666519e+00,2.043854487014571930e+01
3.083333333333333037e+00,3.916666666666666519e+00,2.086666775359913117e+01
3.250000000000000000e+00,3.916666666666666519e+00,2.125828519400384309e+01
3.416666666666666519e+00,3.916666666666666519e+00,2.161441173131919413e+01
3.583333333333333037e+00,3.916666666666666519e+00,2.193597389399393194e+01
3.750000000000000000e+00,3.916666666666666519e+00,2.222381145480421338e+01
3.916666666666666519e+00,3.916666666666666519e+00,2.247867864018790840e+01
4.083333333333333925e+00,3.916666666666666519e+00,2.270124527499817191e+01
4.250000000000000000e+00,3.916666666666666519e+00,2.289209784735714948e+01
4.416666666666666963e+00,3.916666666666666519e+00,2.305174048050718483e+01
4.583333333333333925e+00,3.916666666666666519e+00,2.318059580097569494e+01
4.750000000000000000e+00,3.916666666666666519e+00,2.327900569437189304e+01
4.916666666666666075e+00,3.916666666666666519e+00,2.334723194209230712e+01
5.083333333333333037e+00,3.916666666666666519e+00,2.338545673406731140e+01
5.250000000000000000e+00,3.916666666666666519e+00,2.339378305436553518e+01
5.416666666666666075e+00,3.916666666666666519e+00,2.337223493814942543e+01
5.583333333333333037e+00,3.916666666666666519e+00,2.332075760004222786e+01
5.750000000000000000e+00,3.916666666666666519e+00,2.323921743554497255e+01
5.916666666666666963e+00,3.916666666666666519e+00,2.312740189873509422e+01
6.083333333333333925e+00,3.916666666666666519e+00,2.298501926105158688e+01
6.250000000000000000e+00,3.916666666666666519e+00,2.281169825760942160e+01
6.416666666666666075e+00,3.916666666666666519e+00,2.260698762926772787e+01
6.583333333333333037e+00,3.916666666666666519e+00,2.237035557033614808e+01
6.750000000000000000e+00,3.916666666666666519e+00,2.210118909380485164e+01
6.916666666666666963e+00,3.916666666666666519e+00,2.179879332781989376e+01
7.083333333333333925e+00,3.916666666666666519e+00,2.146239075911915961e+01
7.250000000000000000e+00,3.916666666666666519e+00,2.109112044122274909e+01
7.416666666666666075e+00,3.916666666666666519e+00,2.068403718702299088e+01
7.583333333333333037e+00,3.916666666666666519e+00,2.024011076733484416e+01
7.750000000000000000e+00,3.916666666666666519e+00,1.975822513866814489e+01
7.916666666666666075e+00,3.916666666666666519e+00,1.923717772472760856e+01
8.083333333333332149e+00,3.916666666666666519e+00,1.867567877707893587e+01
8.250000000000000000e+00,3.916666666666666519e+00,1.807235084070028108e+01
8.416666666666667851e+00,3.916666666666666519e+00,1.742572834960216355e+01
8.583333333333333925e+00,3.916666666666666519e+00,1.673425737625199616e+01
8.750000000000000000e+00,3.916666666666666519e+00,1.599629555608601983e+01
8.916666666666666075e+00,3.916666666666666519e+00,1.521011220467059744e+01
9.083333333333332149e+00,3.916666666666666519e+00,1.437388864023913548e+01
9.250000000000000000e+00,3.916666666666666519e+00,1.348571871833102875e+01
9.416666666666667851e+00,3.916666666666666519e+00,1.254360957828791356e+01
9.583333333333332149e+00,3.916666666666666519e+00,1.154548259380142028e+01
9.750000000000000000e+00,3.916666666666666519e+00,1.048917451182078509e+01
9.916666666666666075e+00,3.916666666666666519e+00,9.372438756475958144e+00
1.008333333333333215e+01,3.916666666666666519e+00,8.192946867785195764e+00
1.025000000000000000e+01,3.916666666666666519e+00,7.161345031464280808e+00
1.041666666666666607e+01,3.916666666666666519e+00,6.259169106811447669e+00
1.058333333333333215e+01,3.916666666666666519e+00,5.470250351568590297e+00
1.075000000000000000e+01,3.916666666666666519e+00,4.780431020322393643e+00
1.091666666666666607e+01,3.916666666666666519e+00,4.177315149794072369e+00
1.108333333333333393e+01,3.916666666666666519e+00,3.650050176710954553e+00
1.125000000000000000e+01,3.916666666666666519e+00,3.189135571828638938e+00
1.141666666666666607e+01,3.916666666666666519e+00,2.786255145837619462e+00
1.158333333333333393e+01,3.916666666666666519e+00,2.434130097220262634e+00
1.175000000000000000e+01,3.916666666666666519e+00,2.126390235497152226e+00
1.191666666666666785e+01,3.916666666666666519e+00,1.857461131865196791e+00
1.208333333333333215e+01,3.916666666666666519e+00,1.622465228238167523e+00
1.225000000000000000e+01,3.916666666666666519e+00,1.417135180076241063e+00
1.241666666666666785e+01,3.916666666666666519e+00,1.237737922281043845e+00
1.258333333333333215e+01,3.916666666666666519e+00,1.081008134675669696e+00
1.275000000000000000e+01,3.916666666666666519e+00,9.440899473254487084e-01
1.291666666666666607e+01,3.916666666666666519e+00,8.244858693370811231e-01
1.308333333333333215e+01,3.916666666666666519e+00,7.200120502469264938e-01
1.325000000000000000e+01,3.916666666666666519e+00,6.287590928553591363e-01
1.341666666666666607e+01,3.916666666666666519e+00,5.490577327086740844e-01
1.358333333333333393e+01,3.916666666666666519e+00,4.794487835020793676e-01
1.375000000000000000e+01,3.916666666666666519e+00,4.186568216718214441e-01
1.391666666666666607e+01,3.916666666666666519e+00,3.655671481440534443e-01
1.408333333333333393e+01,3.916666666666666519e+00,3.192056219232357606e-01
1.425000000000000000e+01,3.916666666666666519e+00,2.787210100826685300e-01
1.441666666666666785e+01,3.916666666666666519e+00,2.433695423990128726e-01
1.458333333333333215e+01,3.916666666666666519e+00,2.125013971786191835e-01
1.475000000000000000e+01,3.916666666666666519e+00,1.855488785450045419e-01
1.491666666666666785e+01,3.916666666666666519e+00,1.620160749304424552e-01
1.508333333333333215e+01,3.916666666666666519e+00,1.414698145357887460e-01
1.525000000000000000e+01,3.916666666666666519e+00,1.235317561594231478e-01
1.541666666666666607e+01,3.916666666666666519e+00,1.078714738808002754e-01
1.558333333333333215e+01,3.916666666666666519e+00,9.420041155776145980e-02
1.575000000000000000e+01,3.916666666666666519e+00,8.226659846858772052e-02
1.591666666666666607e+01,3.916666666666666519e+00,7.185003095120429117e-02
1.608333333333333570e+01,3.916666666666666519e+00,6.275863673339088233e-02
1.625000000000000000e+01,3.916666666666666519e+00,5.482474897632303584e-02
1.641666666666666430e+01,3.916666666666666519e+00,4.790202621850139092e-02
1.658333333333333570e+01,3.916666666666666519e+00,4.186276235350393227e-02
1.675000000000000000e+01,3.916666666666666519e+00,3.659553779856267869e-02
1.691666666666666430e+01,3.916666666666666519e+00,3.200316910022367456e-02
1.708333333333333215e+01,3.916666666666666519e+00,2.800091963071346321e-02
1.725000000000000000e+01,3.916666666666666519e+00,2.451493880476467505e-02
1.741666666666666785e+01,3.916666666666666519e+00,2.148090119714088711e-02
1.758333333333333215e+01,3.916666666666666519e+00,1.884282080229040049e-02
1.775000000000000000e+01,3.916666666666666519e+00,1.655201866812510553e-02
1.791666666666666430e+01,3.916666666666666519e+00,1.456622501024646375e-02
1.808333333333333570e+01,3.916666666666666519e+00,1.284879934934157926e-02
1.825000000000000000e+01,3.916666666666666519e+00,1.136805434426512232e-02
1.841666666666666430e+01,3.916666666666666519e+00,1.009667091277914076e-02
1.858333333333333570e+01,3.916666666666666519e+00,9.011193912681016507e-03
1.875000000000000000e+01,3.916666666666666519e+00,8.091599079320391935e-03
1.891666666666666430e+01,3.916666666666666519e+00,7.320923250437437295e-03
1.908333333333333570e+01,3.916666666666666519e+00,6.684951114198967731e-03
1.925000000000000000e+01,3.916666666666666519e+00,6.171952649500178981e-03
1.941666666666666430e+01,3.916666666666666519e+00,5.772466466965215162e-03
1.958333333333333215e+01,3.916666666666666519e+00,5.479125038403100632e-03
1.975000000000000000e+01,3.916666666666666519e+00,5.286518602771785209e-03
1.991666666666666785e+01,3.916666666666666519e+00,5.191095237201488223e-03
8.333333333333332871e-02,4.083333333333333925e+00,6.192598924342350486e+00
2.500000000000000000e-01,4.083333333333333925e+00,7.497779224450518143e+00
4.166666666666666297e-01,4.083333333333333925e+00,8.734675848980797852e+00
5.833333333333332593e-01,4.083333333333333925e+00,9.905873180907342146e+00
7.500000000000000000e-01,4.083333333333333925e+00,1.101386848323069678e+01
9.166666666666666297e-01,4.083333333333333925e+00,1.206106979128467671e+01
1.083333333333333481e+00,4.083333333333333925e+00,1.304979410903693093e+01
1.250000000000000000e+00,4.083333333333333925e+00,1.398226592614821584e+01
1.416666666666666519e+00,4.083333333333333925e+00,1.486061606249383615e+01
1.583333333333333259e+00,4.083333333333333925e+00,1.568688083739066386e+01
1.750000000000000000e+00,4.083333333333333925e+00,1.646300155251144659e+01
1.916666666666666519e+00,4.083333333333333925e+00,1.719082427051863249e+01
2.083333333333333481e+00,4.083333333333333925e+00,1.787209986594277566e+01
2.250000000000000000e+00,4.083333333333333925e+00,1.850848432074458216e+01
2.416666666666666963e+00,4.083333333333333925e+00,1.910153923428504896e+01
2.583333333333333037e+00,4.083333333333333925e+00,1.965273251588772752e+01
2.750000000000000000e+00,4.083333333333333925e+00,2.016343922782075992e+01
2.916666666666666519e+00,4.083333333333333925e+00,2.063494254689436147e+01
3.083333333333333037e+00,4.083333333333333925e+00,2.106843481402546558e+01
3.250000000000000000e+00,4.083333333333333925e+00,2.146501864272012838e+01
3.416666666666666519e+00,4.083333333333333925e+00,2.182570805953273307e+01
3.583333333333333037e+00,4.083333333333333925e+00,2.215142965174458922e+01
3.750000000000000000e+00,4.083333333333333925e+00,2.244302369985866719e+01
3.916666666666666519e+00,4.083333333333333925e+00,2.270124527499817191e+01
4.083333333333333925e+00,4.083333333333333925e+00,2.292676528364704325e+01
4.250000000000000000e+00,4.083333333333333925e+00,2.312017144449167816e+01
4.416666666666666963e+00,4.083333333333333925e+00,2.328196918441694052e+01
4.583333333333333925e+00,4.083333333333333925e+00,2.341258244274756706e+01
4.750000000000000000e+00,4.083333333333333925e+00,2.351235437500720238e+01
4.916666666666666075e+00,4.083333333333333925e+00,2.358154794915476060e+01
5.083333333333333037e+00,4.083333333333333925e+00,2.362034642930619555e+01
5.250000000000000000e+00,4.083333333333333925e+00,2.362885374350300438e+01
5.416666666666666075e+00,4.083333333333333925e+00,2.360709473387852952e+01
5.583333333333333037e+00,4.083333333333333925e+00,2.355501528909945819e+01
5.750000000000000000e+00,4.083333333333333925e+00,2.347248236064903537e+01
5.916666666666666963e+00,4.083333333333333925e+00,2.335928386606470042e+01
6.083333333333333925e+00,4.083333333333333925e+00,2.321512848384875127e+01
6.250000000000000000e+00,4.083333333333333925e+00,2.303964534641135131e+01
6.416666666666666075e+00,4.083333333333333925e+00,2.283238363909839563e+01
6.583333333333333037e+00,4.083333333333333925e+00,2.259281211500654862e+01
6.750000000000000000e+00,4.083333333333333925e+00,2.232031853709990799e+01
6.916666666666666963e+00,4.083333333333333925e+00,2.201420906083421869e+01
7.083333333333333925e+00,4.083333333333333925e+00,2.167370757233631196e+01
7.250000000000000000e+00,4.083333333333333925e+00,2.129795499883387322e+01
7.416666666666666075e+00,4.083333333333333925e+00,2.088600860973092921e+01
7.583333333333333037e+00,4.083333333333333925e+00,2.043684132814420096e+01
7.750000000000000000e+00,4.083333333333333925e+00,1.994934107401470058e+01
7.916666666666666075e+00,4.083333333333333925e+00,1.942231016076536321e+01
8.083333333333332149e+00,4.083333333333333925e+00,1.885446476790602688e+01
8.250000000000000000e+00,4.083333333333333925e+00,1.824443451190414223e+01
8.416666666666667851e+00,4.083333333333333925e+00,1.759076213678656586e+01
8.583333333333333925e+00,4.083333333333333925e+00,1.689190334429074625e+01
8.750000000000000000e+00,4.083333333333333925e+00,1.614622678091735963e+01
8.916666666666666075e+00,4.083333333333333925e+00,1.535201419574817905e+01
9.083333333333332149e+00,4.083333333333333925e+00,1.450746077856352478e+01
9.250000000000000000e+00,4.083333333333333925e+00,1.361067568247229609e+01
9.416666666666667851e+00,4.083333333333333925e+00,1.265968272948517281e+01
9.583333333333332149e+00,4.083333333333333925e+00,1.165242129105895685e+01
9.750000000000000000e+00,4.083333333333333925e+00,1.058674732919878814e+01
9.916666666666666075e+00,4.083333333333333925e+00,9.460434577577103710e+00
1.008333333333333215e+01,4.083333333333333925e+00,8.271175836535558545e+00
1.025000000000000000e+01,4.083333333333333925e+00,7.230877968853877569e+00
1.041666666666666607e+01,4.083333333333333925e+00,6.320959163877231113e+00
1.058333333333333215e+01,4.083333333333333925e+00,5.525146220895593707e+00
1.075000000000000000e+01,4.083333333333333925e+00,4.829188628381468895e+00
1.091666666666666607e+01,4.083333333333333925e+00,4.220608000825605721e+00
1.108333333333333393e+01,4.083333333333333925e+00,3.688478501938667886e+00
1.125000000000000000e+01,4.083333333333333925e+00,3.223234422288020706e+00
1.141666666666666607e+01,4.083333333333333925e+00,2.816501552877848535e+00
1.158333333333333393e+01,4.083333333333333925e+00,2.460949411503905893e+00
1.175000000000000000e+01,4.083333333333333925e+00,2.150161743145318383e+00
1.191666666666666785e+01,4.083333333333333925e+00,1.878523035053476731e+00
1.208333333333333215e+01,4.083333333333333925e+00,1.641119067196384895e+00
1.225000000000000000e+01,4.083333333333333925e+00,1.433649764017512984e+00
1.241666666666666785e+01,4.083333333333333925e+00,1.252352828255728578e+00
1.258333333333333215e+01,4.083333333333333925e+00,1.093936825785935207e+00
1.275000000000000000e+01,4.083333333333333925e+00,9.555225550243225952e-01
1.291666666666666607e+01,4.083333333333333925e+00,8.345916786801033105e-01
1.308333333333333215e+01,4.083333333333333925e+00,7.289417218625008354e-01
1.325000000000000000e+01,4.083333333333333925e+00,6.366466510682947666e-01
1.341666666666666607e+01,4.083333333333333925e+00,5.560223454168976565e-01
1.358333333333333393e+01,4.083333333333333925e+00,4.855963562798193411e-01
1.375000000000000000e+01,4.083333333333333925e+00,4.240814257727495429e-01
1.391666666666666607e+01,4.083333333333333925e+00,3.703522997772622505e-01
1.408333333333333393e+01,4.083333333333333925e+00,3.234254281764620265e-01
1.425000000000000000e+01,4.083333333333333925e+00,2.824411951245382468e-01
1.441666666666666785e+01,4.083333333333333925e+00,2.466483661549867812e-01
1.458333333333333215e+01,4.083333333333333925e+00,2.153904773616563129e-01
1.475000000000000000e+01,4.083333333333333925e+00,1.880939258118248802e-01
1.491666666666666785e+01,4.083333333333333925e+00,1.642575499646367343e-01
1.508333333333333215e+01,4.083333333333333925e+00,1.434435149652721064e-01
1.525000000000000000e+01,4.083333333333333925e+00,1.252693404477956129e-01
1.541666666666666607e+01,4.083333333333333925e+00,1.094009286401504966e-01
1.558333333333333215e+01,4.083333333333333925e+00,9.554646811127584516e-02
1.575000000000000000e+01,4.083333333333333925e+00,8.345110392240163988e-02
1.591666666666666607e+01,4.083333333333333925e+00,7.289227850962279320e-02
1.608333333333333570e+01,4.083333333333333925e+00,6.367565956104644098e-02
1.625000000000000000e+01,4.083333333333333925e+00,5.563158146295325845e-02
1.641666666666666430e+01,4.083333333333333925e+00,4.861193613969253674e-02
1.658333333333333570e+01,4.083333333333333925e+00,4.248745706451438620e-02
1.675000000000000000e+01,4.083333333333333925e+00,3.714534728389048274e-02
1.691666666666666430e+01,4.083333333333333925e+00,3.248720842296767136e-02
1.708333333333333215e+01,4.083333333333333925e+00,2.842723307019733026e-02
1.725000000000000000e+01,4.083333333333333925e+00,2.489062770823883414e-02
1.741666666666666785e+01,4.083333333333333925e+00,2.181223742900828891e-02
1.758333333333333215e+01,4.083333333333333925e+00,1.913534739657414899e-02
1.775000000000000000e+01,4.083333333333333925e+00,1.681063918961746284e-02
1.791666666666666430e+01,4.083333333333333925e+00,1.479528294247675103e-02
1.808333333333333570e+01,4.083333333333333925e+00,1.305214870413050517e-02
1.825000000000000000e+01,4.083333333333333925e+00,1.154912254747415129e-02
1.841666666666666430e+01,4.083333333333333925e+00,1.025851494401053277e-02
1.858333333333333570e+01,4.083333333333333925e+00,9.156550553381343632e-03
1.875000000000000000e+01,4.083333333333333925e+00,8.222930039056254581e-03
1.891666666666666430e+01,4.083333333333333925e+00,7.440455902641050778e-03
1.908333333333333570e+01,4.083333333333333925e+00,6.794715442921773693e-03
1.925000000000000000e+01,4.083333333333333925e+00,6.273815029931140326e-03
1.941666666666666430e+01,4.083333333333333925e+00,5.868160801194316489e-03
1.958333333333333215e+01,4.083333333333333925e+00,5.570281739313026441e-03
1.975000000000000000e+01,4.083333333333333925e+00,5.374691904765683398e-03
1.991666666666666785e+01,4.083333333333333925e+00,5.277789266354286461e-03
8.333333333333332871e-02,4.250000000000000000e+00,6.235053655176028720e+00
2.500000000000000000e-01,4.250000000000000000e+00,7.549548121174455950e+00
4.166666666666666297e-01,4.250000000000000000e+00,8.795613046540189828e+00
5.833333333333332593e-01,4.250000000000000000e+00,9.975808446167143018e+00
7.500000000000000000e-01,4.250000000000000000e+00,1.109260866936944723e+01
9.166666666666666297e-01,4.250000000000000000e+00,1.214840043189012597e+01
1.083333333333333481e+00,4.250000000000000000e+00,1.314548111386242901e+01
1.250000000000000000e+00,4.250000000000000000e+00,1.408605734046096458e+01
1.416666666666666519e+00,4.250000000000000000e+00,1.497224385335953301e+01
1.583333333333333259e+00,4.250000000000000000e+00,1.580606267290505329e+01
1.750000000000000000e+00,4.250000000000000000e+00,1.658944254354172898e+01
1.916666666666666519e+00,4.250000000000000000e+00,1.732421864873044370e+01
2.083333333333333481e+00,4.250000000000000000e+00,1.801213257641173016e+01
2.250000000000000000e+00,4.250000000000000000e+00,1.865483251210399729e+01
2.416666666666666963e+00,4.250000000000000000e+00,1.925387363382395023e+01
2.583333333333333037e+00,4.250000000000000000e+00,1.981071868125494362e+01
2.750000000000000000e+00,4.250000000000000000e+00,2.032673867074273844e+01
2.916666666666666519e+00,4.250000000000000000e+00,2.080321372770880828e+01
3.083333333333333037e+00,4.250000000000000000e+00,2.124133400856724663e+01
3.250000000000000000e+00,4.250000000000000000e+00,2.164220068551802001e+01
3.416666666666666519e+00,4.250000000000000000e+00,2.200682696906349989e+01
3.583333333333333037e+00,4.250000000000000000e+00,2.233613914497065878e+01
3.750000000000000000e+00,4.250000000000000000e+00,2.263097760429721816e+01
3.916666666666666519e+00,4.250000000000000000e+00,2.289209784735714237e+01
4.083333333333333925e+00,4.250000000000000000e+00,2.312017144449167816e+01
4.250000000000000000e+00,4.250000000000000000e+00,2.331578693874946140e+01
4.416666666666666963e+00,4.250000000000000000e+00,2.347945067756595705e+01
4.583333333333333925e+00,4.250000000000000000e+00,2.361158756263138869e+01
4.750000000000000000e+00,4.250000000000000000e+00,2.371254170906885150e+01
4.916666666666666075e+00,4.250000000000000000e+00,2.378257700684063991e+01
5.083333333333333037e+00,4.250000000000000000e+00,2.382187757918652693e+01
5.250000000000000000e+00,4.250000000000000000e+00,2.383054813458175758e+01
5.416666666666666075e+00,4.250000000000000000e+00,2.380861421037048942e+01
5.583333333333333037e+00,4.250000000000000000e+00,2.375602230789319691e+01
5.750000000000000000e+00,4.250000000000000000e+00,2.367263992051137222e+01
5.916666666666666963e+00,4.250000000000000000e+00,2.355825545757310380e+01
6.083333333333333925e+00,4.250000000000000000e+00,2.341257806893343130e+01
6.250000000000000000e+00,4.250000000000000000e+00,2.323523737621117391e+01
6.416666666666666075e+00,4.250000000000000000e+00,2.302578311873823935e+01
6.583333333333333037e+00,4.250000000000000000e+00,2.278368472359027308e+01
6.750000000000000000e+00,4.250000000000000000e+00,2.250833081086079090e+01
6.916666666666666963e+00,4.250000000000000000e+00,2.219902864696057421e+01
7.083333333333333925e+00,4.250000000000000000e+00,2.185500356019595358e+01
7.250000000000000000e+00,4.250000000000000000e+00,2.147539833454643698e+01
7.416666666666666075e+00,4.250000000000000000e+00,2.105927259876829893e+01
7.583333333333333037e+00,4.250000000000000000e+00,2.060560222927135854e+01
7.750000000000000000e+00,4.250000000000000000e+00,2.011327878604639352e+01
7.916666666666666075e+00,4.250000000000000000e+00,1.958110900154955303e+01
8.083333333333332149e+00,4.250000000000000000e+00,1.900781434251399915e+01
8.250000000000000000e+00,4.250000000000000000e+00,1.839203066432031619e+01
8.416666666666667851e+00,4.250000000000000000e+00,1.773230797646843371e+01
8.583333333333333925e+00,4.250000000000000000e+00,1.702711033600003887e+01
8.750000000000000000e+00,4.250000000000000000e+00,1.627481588318957506e+01
8.916666666666666075e+00,4.250000000000000000e+00,1.547371703067245896e+01
9.083333333333332149e+00,4.250000000000000000e+00,1.462202081311115442e+01
9.250000000000000000e+00,4.250000000000000000e+00,1.371784939991256280e+01
9.416666666666667851e+00,4.250000000000000000e+00,1.275924076839941890e+01
9.583333333333332149e+00,4.250000000000000000e+00,1.174414952949013724e+01
9.750000000000000000e+00,4.250000000000000000e+00,1.067044789244077840e+01
9.916666666666666075e+00,4.250000000000000000e+00,9.535926750247835315e+00
1.008333333333333215e+01,4.250000000000000000e+00,8.338296862537218246e+00
1.025000000000000000e+01,4.250000000000000000e+00,7.290546476352739447e+00
1.041666666666666607e+01,4.250000000000000000e+00,6.373992678343906704e+00
1.058333333333333215e+01,4.250000000000000000e+00,5.572272510109584687e+00
1.075000000000000000e+01,4.250000000000000000e+00,4.871055748622581838e+00
1.091666666666666607e+01,4.250000000000000000e+00,4.257793189866937666e+00
1.108333333333333393e+01,4.250000000000000000e+00,3.721496049624303026e+00
1.125000000000000000e+01,4.250000000000000000e+00,3.252542636215020710e+00
1.141666666666666607e+01,4.250000000000000000e+00,2.842508924433678974e+00
1.158333333333333393e+01,4.250000000000000000e+00,2.484020076299340740e+00
1.175000000000000000e+01,4.250000000000000000e+00,2.170620319574636525e+00
1.191666666666666785e+01,4.250000000000000000e+00,1.896658915250366340e+00
1.208333333333333215e+01,4.250000000000000000e+00,1.657190225931483241e+00
1.225000000000000000e+01,4.250000000000000000e+00,1.447886143275931570e+00
1.241666666666666785e+01,4.250000000000000000e+00,1.264959348075904488e+00
1.258333333333333215e+01,4.250000000000000000e+00,1.105096065617440004e+00
1.275000000000000000e+01,4.250000000000000000e+00,9.653971442203358455e-01
1.291666666666666607e+01,4.250000000000000000e+00,8.433264298041998064e-01
1.308333333333333215e+01,4.250000000000000000e+00,7.366655361514088396e-01
1.325000000000000000e+01,4.250000000000000000e+00,6.434742216552955529e-01
1.341666666666666607e+01,4.250000000000000000e+00,5.620556807081124040e-01
1.358333333333333393e+01,4.250000000000000000e+00,4.909261430328007991e-01
1.375000000000000000e+01,4.250000000000000000e+00,4.287882491207790636e-01
1.391666666666666607e+01,4.250000000000000000e+00,3.745077353474935422e-01
1.408333333333333393e+01,4.250000000000000000e+00,3.270930196798529921e-01
1.425000000000000000e+01,4.250000000000000000e+00,2.856773293363234489e-01
1.441666666666666785e+01,4.250000000000000000e+00,2.495030558383971864e-01
1.458333333333333215e+01,4.250000000000000000e+00,2.179080615895011563e-01
1.475000000000000000e+01,4.250000000000000000e+00,1.903136961329939536e-01
1.491666666666666785e+01,4.250000000000000000e+00,1.662143099837311566e-01
1.508333333333333215e+01,4.250000000000000000e+00,1.451680801640575225e-01
1.525000000000000000e+01,4.250000000000000000e+00,1.267889843630031488e-01
1.541666666666666607e+01,4.250000000000000000e+00,1.107397809277237272e-01
1.558333333333333215e+01,4.250000000000000000e+00,9.672586946523817342e-02
1.575000000000000000e+01,4.250000000000000000e+00,8.448992233409803598e-02
1.591666666666666607e+01,4.250000000000000000e+00,7.380719091885197536e-02
